query_id,data_source,pubmed_id,description,query,label,abstract
205,misbelief,15970035,Does garlic help with thrush?,garlic help thrush,0.0,"In a randomized trial of 56 patients, topical application of garlic paste for 14 days was found to be as effective as that of clotrimazole solution in suppressing clinical signs of oral candidiasis. The results of this preliminary study explore the possible role of garlic paste in the treatment of oral candidiasis."
205,misbelief,24308540,Does garlic help with thrush?,garlic help thrush,0.0,"Objective: Garlic is effective against Candida species in vitro, and along with other alternative therapies, is used by women with vulvovaginal candidiasis. The objective of this study was to ascertain whether oral garlic reduced vaginal candida counts during the second half of the menstrual cycle in asymptomatic women colonised with Candida species. Design: A simple randomised double-blinded controlled trial. Setting: Melbourne, Australia. Sample: Sixty-three asymptomatic women who were culture-positive for Candida species at screening. Methods: Participants were randomised to three garlic tablets or placebo orally, twice daily, for 14 days. Main outcome measures: The primary outcome was the proportion of women with colony counts of candida &gt;100 colony-forming units per ml in any given day during the last 7 days before menstruation, defined as a 'case'. Secondary outcomes included the mean quantitative colony counts of candida over 14 days prior to menses. Results: There was no evidence of a difference between the proportion of cases in the garlic and placebo groups (76 versus 90%; relative risk, RR 0.85; 95% confidence interval, 95% CI 0.67-1.08), in the mean colony counts in both groups (ratio of geometric means of candidal colony counts 0.63; 95% CI 0.39-10.03; P = 0.74), or difference in the number of women reporting abnormal vaginal symptoms during the 2 weeks before menstruation (RR 1.03; 95% CI 0.67-1.58; P = 0.91). The garlic group reported more adverse effects (83% compared 43% in the placebo group; difference in proportions 39%; 95% CI 17-%; P 0.01). Conclusions: This study provided data for sample size calculations in future studies on the antifungal effect of garlic, but provided no evidence to inform clinical practice regarding the use of garlic in vaginal candidiasis. Further studies might investigate longer courses or topical formulations."
205,misbelief,21204918,Does garlic help with thrush?,garlic help thrush,0.0,"The efficacy of allicin compared with fluconazole in alleviating systemic Candida albicans infections was evaluated both in vitro and in vivo through a systemic candidiasis mouse model. Determination of in vitro minimum inhibitory concentrations (MICs) for different C. albicans isolates revealed that both allicin and fluconazole showed different MICs that ranged from 0.05 to 12.5 μg mL(-1) and 0.25 to 16 μg mL(-1) , respectively. A time-kill study showed a significant effect of allicin (P 0.01) against C. albicans, comparable to that of fluconazole. Scanning electron microscopy observation revealed that, similar to fluconazole, allicin produced structural destruction of C. albicans cell surface at low MIC and lysis or puncture at high MIC concentrations. Treatment of BALB/c mice systemically infected with C. albicans showed that although the allicin treatment (at 5 mg kg(-1) day(-1) ) was slightly less efficacious than fluconazole treatment in terms of the fungal load reduction and host survival time, it was still effective against C. albicans in terms of mean survival time, which increased from 8.4 to 15.8 days. These results demonstrate the efficacy of anticandidal effects of allicin both in vitro and in an animal model of candidiasis and affirm the potential of allicin as an adjuvant therapy to fluconazole."
205,misbelief,12174037,Does garlic help with thrush?,garlic help thrush,0.0,Aims: To determine the effects of fresh and freeze-dried extracts of Allium sativum on the physiology and morphology of Candida albicans. Methods and results: Inhibition of growth in glucose-yeast extract-peptone was measured using a multiwell plate reader. Scanning and transmission electron microscopy investigations indicated loss of structural integrity. Gas chromatography-mass spectrometry of extracts was employed to separate and quantify putative inhibitory sulphur-containing components. Conclusions: Fresh garlic extract has a greater efficacy than garlic powder extract as indicated both by its effects on morphology and inhibition of growth. Significance and impact of the study: The ubiquitous opportunistic pathogen C. albicans is sensitive to garlic; resistance to the broad spectrum of active principles present is unlikely so that its anticandidal effects may provide an important alternative route to chemotherapy.
205,misbelief,28390650,Does garlic help with thrush?,garlic help thrush,0.0,"Background and overview: Inappropriate self-treatment with topically applied therapeutic or nontherapeutic agents frequently results in mucosal burns. Although such chemical burns typically are associated with misuse of analgesics, investigators also have reported them in conjunction with topical application of a variety of other agents. Case description: The authors report an unusual case of a 49-year-old man seeking care for maxillary tooth pain who had an oral mucosal burn of the maxillary vestibule caused by topical application of crushed raw garlic. The patient believed this treatment would alleviate his dental pain. Localized tissue necrosis was visible at the site of application. The authors instructed the patient to cease self-treatment with raw garlic but deemed treatment was otherwise unnecessary. To the best of the authors' knowledge, this is the second reported case of a garlic burn of the oral mucosa. The authors discuss the history of garlic as a naturopathic remedy, as well as the development of chemical burns associated with its topical use. The authors also review the literature on chemical burns caused by inappropriate self-treatment. Conclusions and practical implications: Dentists should consider the possibility of an oral chemical burn when a patient has a destructive or necrotic mucosal lesion located near a painful tooth. In this report, the authors highlight the importance of obtaining a detailed clinical history to establish a proper diagnosis and proper patient education to prevent future mucosal injury from inappropriate self-treatment. Awareness and early recognition of this condition also will help diminish the probability of overtreatment."
205,misbelief,2945926,Does garlic help with thrush?,garlic help thrush,0.0,The long-acting injectable progestogen Depo-Provera appears to substantially reduce women's susceptibility to recurrent vulvovaginal candidiasis. Pregnancy and exogenous estrogen appear to counteract this effect of the drug. Evidence was derived from 15 patients studied for up to six years.
205,misbelief,25219289,Does garlic help with thrush?,garlic help thrush,0.0,"Purpose: To evaluate the in vitro antifungal activity of apple cider vinegar on Candida spp. involved in denture stomatitis. Material and methods: The microdilution technique was used to determine the minimum inhibitory concentration (MIC) and minimum fungicidal concentration (MFC) of apple cider vinegar containing 4% maleic acid, and nystatin (control). Further tests of microbial kinetics and inhibition of adherence to acrylic resin were performed testing different concentrations (MIC, MICx2, MICx4) of the products at time intervals of 0, 30, 60, 120 and 180 minutes. A roughness meter was used to measure the changes in surface roughness; color change of the acrylic resin specimens exposed to the test products in different concentrations and time intervals were also evaluated. Results: Apple cider vinegar (4%) showed MIC of 2500 μg/ml and MFC of 2500, 5000, and 10,000 μg/ml depending on the strain tested. Nystatin showed MIC of 3.125 μg/ml and strain-dependent MFC values ranging from 3.125 to 12.5 μg/ml. The microbial kinetic assay showed a statistical difference between apple cider vinegar and nystatin (p 0.0001). After 30 minutes of exposure, apple cider vinegar showed fungicidal effect at MICx4, whereas nystatin maintained its fungistatic effect. Apple cider vinegar showed greater inhibition of adherence (p 0.001) compared to control. Apple cider vinegar did not significantly alter the surface roughness of the acrylic resin specimens compared to nystatin (p &gt; 0.05), and both had no influence on their color. Conclusion: Apple cider vinegar showed antifungal properties against Candida spp., thus representing a possible therapeutic alternative for patients with denture stomatitis."
205,misbelief,17651080,Does garlic help with thrush?,garlic help thrush,0.0,"The emergence of antimicrobial resistance, coupled with the availability of fewer antifungal agents with fungicidal actions, prompted this present study to characterize Candida species in our environment and determine the effectiveness of virgin coconut oil as an antifungal agent on these species. In 2004, 52 recent isolates of Candida species were obtained from clinical specimens sent to the Medical Microbiology Laboratory, University College Hospital, Ibadan, Nigeria. Their susceptibilities to virgin coconut oil and fluconazole were studied by using the agar-well diffusion technique. Candida albicans was the most common isolate from clinical specimens (17); others were Candida glabrata (nine), Candida tropicalis (seven), Candida parapsilosis (seven), Candida stellatoidea (six), and Candida krusei (six). C. albicans had the highest susceptibility to coconut oil (100%), with a minimum inhibitory concentration (MIC) of 25% (1:4 dilution), while fluconazole had 100% susceptibility at an MIC of 64 microg/mL (1:2 dilution). C. krusei showed the highest resistance to coconut oil with an MIC of 100% (undiluted), while fluconazole had an MIC of &gt; 128 microg/mL. It is noteworthy that coconut oil was active against species of Candida at 100% concentration compared to fluconazole. Coconut oil should be used in the treatment of fungal infections in view of emerging drug-resistant Candida species."
205,misbelief,8547409,Does garlic help with thrush?,garlic help thrush,0.0,"Pelvic infection is the commonest complication of legal abortion. The presence of lower genital tract infections increases the risk of complications, and women requesting abortion are at significant risk of harbouring sexually transmitted diseases (STD). Prophylactic antibiotic treatment can decrease the rate of post-abortal sepsis, but the optimum regime is unclear. In particular, patients with Chlamydia trachomatis infection, and bacterial vaginosis would appear to be at increased risk, and detection and treatment of these conditions can lower this risk. The opportunity to screen and treat for STD presents itself in this setting, allowing patients and their sexual contacts to benefit, with a decrease in the infected pool in the community."
205,misbelief,12719677,Does garlic help with thrush?,garlic help thrush,0.0,"This article is a systematic review of the literature regarding the most commonly used complementary and alternative medicine (CAM) therapies for yeast vaginitis and bacterial vaginosis. A search was conducted of all published literature on conventional search engines (PubMed, EMBASE, the Cochrane Registry, CINAHL, LILACS) and alternative medicine databases (Natural Medicines Comprehensive Database, Longwood Herbal Taskforce, and Alternative Medicine Alert), for all studies of the five most commonly used CAM treatments of vaginitis. Inconsistencies in definition of vaginitis, type of intervention, control groups, and outcomes prevented performance of a meta-analysis, and paucity of high-quality studies made ranking by evidence-based scales unsuitable. Lactobacillus recolonization (via yogurt or capsules) shows promise for the treatment of both yeast vaginitis and bacterial vaginosis with little potential for harm. Boric acid can be recommended to women with recurrent vulvovaginal Candidal infections who are resistant to conventional therapies, but can occasionally cause vaginal burning. Because of associated risks in the absence of well-documented clinical benefits, douching remains a practice that should not be recommended for the treatment of vaginitis. Finally, tea tree oil and garlic show some in vitro potential for the treatment of vaginitis, but the lack of in vivo studies preclude their recommendation to patients for the time-being. The available evidence for CAM treatments of vaginitis is of poor quality despite the prevalent use of these therapies. Well-designed randomized, controlled trials investigating the efficacy and safety of these therapies for vaginitis are needed before any reliable clinical recommendations can be made. Target audience: Obstetricians &amp; Gynecologists, Family Physicians. Learning objectives: After completion of this article, the reader will be able to list the most common complementary and alternative medicine therapies for vaginitis, summarize the data surrounding the efficacy of each therapy, describe the adverse affects of each therapy, and outline which therapies are recommended and not recommended for vaginitis."
206,misbelief,31505936,Does aloe help for a runny nose?,aloe help runny nose,0.0,"Aloe vera ethanol extract (AVE) reportedly has significant anti-influenza virus activity, but its underlying mechanisms of action and constituents have not yet been completely elucidated. Previously, we have confirmed that AVE treatment significantly reduces the viral replication of green fluorescent protein-labeled influenza A virus in Madin-Darby canine kidney (MDCK) cells. In addition, post-treatment with AVE inhibited viral matrix protein 1 (M1), matrix protein 2 (M2), and hemagglutinin (HA) mRNA synthesis and viral protein (M1, M2, and HA) expressions. In this study, we demonstrated that AVE inhibited autophagy induced by influenza A virus in MDCK cells and also identified quercetin, catechin hydrate, and kaempferol as the active antiviral components of AVE. We also found that post-treatment with quercetin, catechin hydrate, and kaempferol markedly inhibited M2 viral mRNA synthesis and M2 protein expression. A docking simulation suggested that the binding affinity of quercetin, catechin hydrate, and kaempferol for the M2 protein may be higher than that of known M2 protein inhibitors. Thus, the inhibition of autophagy induced by influenza virus may explain the antiviral activity of AVE against H1N1 or H3N2. Aloe vera extract and its constituents may, therefore, be potentially useful for the development of anti-influenza agents."
206,misbelief,32520599,Does aloe help for a runny nose?,aloe help runny nose,0.0,"Objectives: Approaches to nasal and oral decontamination with povidone-iodine (PVP-I) have been published to reduce nosocomial spread of Severe Acute Respiratory Syndrome-Coronavirus 2 (SARS-CoV-2). The safety of PVP-I topically applied to the nasal and oral cavity is addressed by a literature review. The specific efficacy of PVP-I against coronaviruses and its potential efficacy against SARS-CoV-2 is discussed. Methods: A review was performed utilizing PubMed and Cochrane Databases. All citations in protocols for nasal and oral PVP-I use regarding COVID-19 were independently reviewed. Results: Povidone-iodine has been safely administered for up to 5 months in the nasal cavity and 6 months in the oral cavity. Concentrations less than 2.5% in vitro do not reduce ciliary beat frequency or cause pathological changes in ciliated nasal epithelium, upper respiratory, or mucosal cells. Adverse events with oral use have not been reported in conscious adults or children. Allergy and contact sensitivity is rare. Chronic mucosal use up to 5% has not been shown to result in clinical thyroid disease. PVP-I is rapidly virucidal and inactivates coronaviruses, including SARS-CoV and Middle East Respiratory Syndrome (MERS). Conclusions: Povidone-iodine can safely be used in the nose at concentrations up to 1.25% and in the mouth at concentrations up to 2.5% for up to 5 months. Povidone-iodine rapidly inactivates coronaviruses, including SARS and MERS, when applied for as little as 15 seconds. There is optimism that PVP-I can inactivate SARS-CoV-2, but in vitro efficacy has not yet been demonstrated."
206,misbelief,11347285,Does aloe help for a runny nose?,aloe help runny nose,0.0,"Context: A zinc preparation that provides a higher concentration of solubilized zinc in a minimally irritating formulation allowing controlled absorption would be of great clinical value for treating oral herpes. Objective: To determine the effect of zinc oxide/glycine cream as a treatment for facial and circumoral herpes infection by measuring duration and intensity of signs and symptoms and assessing adverse effects. Design: Double-blind, placebo-controlled, randomized clinical trial. Setting: Subjects were enrolled from the general community through advertisements. Patients: Forty-six subjects with facial or circumoral herpes infections. Intervention: Application of a zinc oxide/glycine cream or a placebo cream every 2 hours until cold sore resolved or 21 days elapsed. Main outcome measures: Duration of cold sore lesions, severity of signs and symptoms, and frequency of adverse effects. Results: Subjects who began treatment with a zinc oxide/glycine cream within 24 hours of onset of signs and symptoms experienced a significantly shorter duration of cold sore lesions (mean, 5.0 days) than did subjects treated with a placebo cream (mean, 6.5 days). Subjects treated with the zinc oxide/glycine cream also experienced reduction in overall severity of signs and symptoms, particularly blistering, soreness, itching, and tingling. Side effects among subjects treated with zinc oxide/glycine cream were those expected from an ionic zinc salt solution. All were completely reversible and of short duration. Conclusion: Zinc oxide/glycine cream is an effective treatment for facial and circumoral herpes infection with predictable adverse effects that are completely reversible."
206,misbelief,27982546,Does aloe help for a runny nose?,aloe help runny nose,0.0,"Background: Topical permethrin, applied once daily, is considered as the most effective treatment in scabies. Methods: Eighty-nine adult immunocompetent patients with scabies were treated with 5% permethrin cream: 42 patients were treated with a single application/day (group 1); 47 patients were treated with one application/day for two consecutive days (group 2). Clinical diagnosis of scabies was confirmed by microscopical examinations. The cream was stored in refrigerator and applied cold on the entire skin surface. The cream was left on the skin for 24 hours. No other topical or systemic drugs were allowed, except for a cleanser with chlorhexidine. The treatment was repeated in all patients 7-10 days later. The follow-up was 2 months after the end of the treatment. Results: Twenty-one patients (61.8%) in the group 1 and 34 patients (87.2%) in the group 2 were considered recovered both clinically and microscopically. Three patients (7.1%) in the group 1 and 4 patients (10.2%) in the group 2 developed a mild irritant contact dermatitis. During follow-up, three patients (7.1%) in the group 1 and two patients (4.2%) in the group 2 developed a recurrence or a re-infestation. Conclusions: Five per cent permethrin, when applied as cold cream, on the entire skin surface, once daily for two consecutive days, is more effective than the single application in adult immunocompetent patients with scabies."
