query_id,data_source,pubmed_id,description,query,label,abstract
2_h,health_belief,31493227,Does skin product cause aging?,skin product causes aging,0.0,"Skin aging is a complex process induced by intrinsic and extrinsic factors and causes alterations to the structural and functional aspects of the skin. Skin aging affects patients physically and physiologically. Understanding the process of skin aging can provide new knowledge on how to attenuate or reduce skin disorder symptoms. Herbs have been used for ages to prevent and treat skin aging, yet there are growing interests by researchers in this field globally. Various strategies have been developed for improving the quality and effectivity of herbal skin care products, both for topical and oral applications. This review will provide an overview of the relationship between herbal skin care products and the skin aging process."
3_h,health_belief,29876931,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"To ensure their high proliferation rate, tumor cells have an iron metabolic disorder causing them to have increased iron needs, making them more susceptible to iron deprivation. This vulnerability could be a therapeutic target. In breast cancers, the development of new therapeutic approaches is urgently needed for patients with triple-negative tumors, which frequently relapse after chemotherapy and suffer from a lack of targeted therapies. In this study, we demonstrated that deferasirox (DFX) synergises with standard chemotherapeutic agents such as doxorubicin, cisplatin and carboplatin to inhibit cell proliferation and induce apoptosis and autophagy in triple-negative breast cancer (TNBC) cells. Moreover, the combination of DFX with doxorubicin and cyclophosphamide delayed recurrences in breast cancer patient-derived xenografts without increasing the side-effects of chemotherapies alone or altering the global iron storage of mice. Antitumor synergy of DFX and doxorubicin seems to involve downregulation of the phosphoinositide 3-kinase and nuclear factor-κB pathways. Iron deprivation in combination with chemotherapy could thus help to improve the effectiveness of chemotherapy in TNBC patients without increasing toxicity. Copyright © 2018 Pathological Society of Great Britain and Ireland. Published by John Wiley &amp; Sons, Ltd."
3_h,health_belief,20204499,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Multigene assays have been developed and validated to determine the prognosis of breast cancer. In this study, we assessed the additional predictive value of the 70-gene MammaPrint signature for chemotherapy (CT) benefit in addition to endocrine therapy (ET) from pooled study series. For 541 patients who received either ET (n = 315) or ET + CT (n = 226), breast cancer-specific survival (BCSS) and distant disease-free survival (DDFS) at 5 years were assessed separately for the 70-gene high and low risk groups. The 70-gene signature classified 252 patients (47%) as low risk and 289 (53%) as high risk. Within the 70-gene low risk group, BCSS was 97% for the ET group and 99% for the ET + CT group at 5 years with a non-significant univariate hazard ratio (HR) of 0.58 (95% CI 0.07-4.98; P = 0.62). In the 70-gene high risk group, BCSS was 81% (ET group) and 94% (ET + CT group) at 5 years with a significant HR of 0.21 (95% CI 0.07-0.59; P 0.01). DDFS was 93% (ET) versus 99% (ET + CT), respectively, in the 70-gene low risk group, HR 0.26 (95% CI 0.03-2.02; P = 0.20). In the high risk group DDFS was 76 versus 88%, HR of 0.35 (95% CI 0.17-0.71; P 0.01). Results were similar in multivariate analysis, showing significant survival benefit by adding CT in the 70-gene high risk group. A significant and clinically meaningful benefit was observed by adding chemotherapy to endocrine treatment in 70-gene high risk patients. This benefit was not significant in low risk patients, who were at such low risk for recurrence and cancer-related death, that adding CT does not appear to be clinically meaningful."
3_h,health_belief,21042932,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Pathological complete response (pCR) to neoadjuvant treatment correlates with outcome in breast cancer. We determined whether characteristics of neoadjuvant therapy are associated with pCR. We used multi-level models, which accounted for heterogeneity in pCR across trials and trial arms, to analyze individual patient data from 3332 women included in 7 German neoadjuvant trials with uniform protocols. PCR was associated with an increase in number of chemotherapy cycles (odds ratio [OR] 1.2 for every two additional cycles; P = 0.009), with higher cumulative anthracycline doses (OR 1.6; P = 0.002), higher cumulative taxane doses (OR 1.6; P = 0.009), and with capecitabine containing regimens (OR 1.62; P = 0.022). Association of pCR with increase in number of cycles appeared more pronounced in hormone receptor (HR)-positive tumors (OR 1.35) than in HR-negative tumors (OR 1.04; P for interaction = 0.046). Effect of anthracycline dose was particularly pronounced in HER2-negative tumors (OR 1.61), compared to HER2-positive tumors (OR 0.83; P for interaction = 0.14). Simultaneous trastuzumab treatment in HER2-positive tumors increased odds of pCR 3.2-fold (P 0.001). No association of pCR and number of trastuzumab cycles was found (OR 1.20, P = 0.39). Dosing characteristics appear important for successful treatment of breast cancer. Longer treatment, higher cumulative doses of anthracyclines and taxanes, and the addition of capecitabine and trastuzumab are associated with better response. Tailoring according to breast cancer phenotype might be possible: longer treatment in HR-positive tumors, higher cumulative anthracycline doses for HER2-negative tumors, shorter treatment at higher cumulative doses for triple-negative tumors, and limited number of preoperative trastuzumab cycles in HER2-positive tumors."
3_h,health_belief,22198468,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Neoadjuvant chemotherapy for breast cancer allows individual tumor response to be assessed depending on molecular subtype, and to judge the impact of response to therapy on recurrence-free survival (RFS). The multicenter I-SPY 1 TRIAL evaluated patients with ≥ 3 cm tumors by using early imaging and molecular signatures, with outcomes of pathologic complete response (pCR) and RFS. The current analysis was performed using data from patients who had molecular profiles and did not receive trastuzumab. The various molecular classifiers tested were highly correlated. Categorization of breast cancer by molecular signatures enhanced the ability of pCR to predict improvement in RFS compared to the population as a whole. In multivariate analysis, the molecular signatures that added to the ability of HR and HER2 receptors, clinical stage, and pCR in predicting RFS included 70-gene signature, wound healing signature, p53 mutation signature, and PAM50 risk of recurrence. The low risk signatures were associated with significantly better prognosis, and also identified additional patients with a good prognosis within the no pCR group, primarily in the hormone receptor positive, HER-2 negative subgroup. The I-SPY 1 population is enriched for tumors with a poor prognosis but is still heterogeneous in terms of rates of pCR and RFS. The ability of pCR to predict RFS is better by subset than it is for the whole group. Molecular markers improve prediction of RFS by identifying additional patients with excellent prognosis within the no pCR group."
3_h,health_belief,27394134,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"The purpose of this study was to conduct an exploratory analysis of the START examining the effects of resistance exercise training (RET) and aerobic exercise training (AET) on sarcopenia, dynapenia, and associated quality of life (QoL) changes in breast cancer (BC) patients receiving adjuvant chemotherapy. Participants were randomized to usual care (UC) (n = 70), AET (n = 64), or RET (n = 66) for the duration of chemotherapy. Measures of sarcopenia [skeletal muscle index (SMI)] and dynapenia [upper extremity (UE) and lower extremity (LE) muscle dysfunction (MD)] were normalized relative to age-/sex-based clinical cut-points. QoL was assessed by the Functional Assessment of Cancer Therapy-Anemia (FACT-An) scales. At baseline, 25.5 % of BC patients were sarcopenic and 54.5 % were dynapenic with both conditions associated with poorer QoL. ANCOVAs showed significant differences favoring RET over UC for SMI (0.32 kg/m(2); p = 0.017), UE-MD (0.12 kg/kg; p 0.001), and LE-MD (0.27 kg/kg; p 0.001). Chi-square analyses revealed significant effects of RET, compared to UC/AET combined, on reversing sarcopenia (p = 0.039) and dynapenia (p = 0.019). The reversal of sarcopenia was associated with clinically relevant improvements in the FACT-An (11.7 points [95 % confidence interval (CI) -4.2 to 27.6]), the Trial Outcome Index-Anemia (10.0 points [95 % CI -4.0 to 24.1]), and fatigue (5.3 points [95 % CI -1.5 to 12.1]). Early-stage BC patients initiating adjuvant chemotherapy have higher than expected rates of sarcopenia and dynapenia which are associated with poorer QoL. RET during adjuvant chemotherapy resulted in the reversal of both sarcopenia and dynapenia; however, only the reversal of sarcopenia was associated with clinically meaningful improvements in QoL."
3_h,health_belief,20690040,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Brain gray matter alterations have been reported in cross-sectional magnetic resonance imaging (MRI) studies of breast cancer patients after cancer treatment. Here we report the first prospective MRI study of women undergoing treatment for breast cancer, with or without chemotherapy, as well as healthy controls. We hypothesized that chemotherapy-associated changes in gray matter density would be detectable 1 month after treatment, with partial recovery 1 year later. Participants included breast cancer patients treated with (CTx+, N = 17) or without (CTx-, N = 12) chemotherapy and matched healthy controls (N = 18). MRI scans were acquired at baseline (after surgery but before radiation, chemotherapy, and/or anti-estrogen treatment), 1 month after completion of chemotherapy (M1), and 1 year later (Y1). Voxel-based morphometry (VBM) was used to evaluate gray matter density differences between groups and over time. There were no between-group gray matter differences at baseline. Group-by-time interactions showed declines from baseline to M1 in both cancer groups relative to controls. Within-group analyses indicated that at M1 relative to baseline the CTx+ group had decreased gray matter density in bilateral frontal, temporal, and cerebellar regions and right thalamus. Recovery was seen at Y1 in some regions, although persistent decreases were also apparent. No significant within-group changes were found in the CTx- or control groups. Findings were not attributable to recency of cancer surgery, disease stage, psychiatric symptoms, psychotropic medication use, or hormonal treatment status. This study is the first to use a prospective, longitudinal approach to document decreased brain gray matter density shortly after breast cancer chemotherapy and its course of recovery over time. These gray matter alterations appear primarily related to the effects of chemotherapy, rather than solely reflecting host factors, the cancer disease process, or effects of other cancer treatments."
3_h,health_belief,12353813,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Background: Previous reports suggest that problems in sexual functioning may be common among long-term (&gt; 5 years) breast cancer survivors. To investigate this issue further, we examined the characteristics and correlates of sexual functioning in women diagnosed with breast cancer at least 5 years previously and treated with adjuvant chemotherapy and in an age-matched comparison group of women with no history of cancer. Patients and methods: Participants were 58 women initially diagnosed with breast cancer at an average of 7.65 years previously and 61 women with no history of cancer. All participants completed standardized self-report measures of sexual functioning, marital functioning, depression, fatigue, and menopausal symptoms. Results: Compared with women with no history of cancer, long-term breast cancer survivors reported worse sexual functioning (P or = 0.01), characterized by greater lack of sexual interest, inability to relax and enjoy sex, difficulty becoming aroused, and difficulty achieving an orgasm. Additional analyses indicated that severity of vaginal dryness was significantly (P or = 0.05) related to poorer sexual functioning among long-term breast cancer survivors and mediated the relationship between group membership (breast cancer survivor v.s. noncancer comparison subject) and sexual functioning. Conclusions: These findings confirm and extend previous reports of impaired sexual functioning among long-term breast cancer survivors. Results further suggest that relief of vaginal dryness should be an essential component of efforts to improve sexual functioning among long-term breast cancer survivors."
3_h,health_belief,27510185,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Chemotherapy-induced peripheral neuropathy (CIPN) is a common toxicity associated with chemotherapy, but researchers rarely study its risk factors, fall risk, and prevalence in long-term breast cancer survivors. We aimed to determine CIPN prevalence, risk factors, and association with psychological distress and falls among long-term breast cancer survivors. We conducted Cross-sectional analyses among postmenopausal women with a history of stage I-III breast cancer who received taxane-based chemotherapy. Participants reported neuropathic symptoms of tingling/numbness in hands and/or feet on a 0-10 numerical rating scale. We conducted multivariate logistic regression analyses to evaluate risk factors associated with the presence of CIPN and the relationship between CIPN and anxiety, depression, insomnia, and patient-reported falls. Among 296 participants, 173 (58.4 %) reported CIPN symptoms, 91 (30.7 %) rated their symptoms as mild, and 82 (27.7 %) rated them moderate to severe. Compared with women of normal weight, being obese was associated with increased risk of CIPN (adjusted OR 1.94, 95 % CI: 1.03-3.65). Patients with CIPN reported greater insomnia severity, anxiety, and depression than those without (all p 0.05). Severity of CIPN was associated with higher rates of falls, with 23.8, 31.9, and 41.5 % in the ""no CIPN,"" ""mild,"" and ""moderate-to-severe"" groups, respectively, experiencing falls (p = 0.028). The majority of long-term breast cancer survivors who received taxane-based chemotherapy reported CIPN symptoms; obesity was a significant risk factor. Those with CIPN also reported increased psychological distress and falls. Interventions need to target CIPN and comorbid psychological symptoms, and incorporate fall prevention strategies for aging breast cancer survivors."
3_h,health_belief,21811816,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Several adverse effects of chemotherapy treatments have been described, and most of these effects are associated with direct interactions between blood cells and indirect effects generated during the oxidative metabolism of antineoplastic drugs. In this study we evaluated the oxidative systemic status and hematological profiles of breast cancer patients with advanced ductal infiltrative carcinoma treated with doxorubicin (DOX) or paclitaxel (PTX) within 1 h after chemotherapy. Blood analyses included evaluation of hemogram, pro-oxidative markers, and antioxidant status. The results showed that advanced breast cancer diseased (AD) patients without previous chemotherapy presented anemia and high oxidative stress status characterized by elevated levels of lipid peroxidation and nitric oxide, and reduced catalase activity when compared with controls. DOX-treated patients exhibited increased anemia and reduced antioxidant status, which was revealed by decreases in reduced glutathione levels and the total antioxidant capacity of plasma; however, these changes did not lead to further increases in lipid peroxidation or carbonyl proteins when compared with the AD group. PTX-treated patients also showed increased anemia, lactate dehydrogenase leakage, and enhanced lipid peroxidation. These data reveal for the first time that patients subjected to chemotherapy with DOX or PTX present immediate systemic oxidative stress and red blood cell oxidative injury with anemia development. These findings provide a new perspective on the systemic redox state of AD and patients subjected to chemotherapy regarding oxidative stress enhancement and its possible involvement in the aggravation of chronic anemia."
3_h,health_belief,17443560,Does chemotherapy treat breast cancer?,chemotherapy treats breast cancer,1.0,"Background: Short term side-effects of chemotherapy include fatigue, nausea, vomiting, mucositis and myelosuppression or neutropenia. These occur during the course of treatment and generally resolve within months of completion of chemotherapy. A variety of Chinese medicinal herbs have been used for managing these side effects. Objectives: To assess the effectiveness and safety of Chinese medicinal herbs in alleviating chemotherapy-induced short term side effects in breast cancer patients. Search strategy: We searched The Cochrane Breast Cancer Specialised Register (15/02/2007), The Cochrane Central Register of Controlled Trials (CENTRAL); (The Cochrane Library 2006, Issue 4); MEDLINE (1966 to December 2006); EMBASE (1990 to December 2006); and Chinese Biomedical Literature (2006, Issue 4). A number of journals were hand searched. Selection criteria: Randomised controlled trials comparing chemotherapy with or without Chinese herbs in women with breast cancer. Data collection and analysis: Two authors independently extracted the data, which were analysed using RevMan 4.2. For dichotomous data, we estimated the relative risk. For continuous data, we calculated the weighted mean difference. Main results: We identified seven randomised controlled trials involving 542 breast cancer patients undergoing or having recently undergone chemotherapy. All studies were conducted and published in China. We did not pool the results because few studies were identified and no more than two used the same intervention. All were of low quality and used CMH plus chemotherapy compared with chemotherapy alone.CMH combined with chemotherapy showed no statistically significant difference for the outcomes of phlebitis and alopecia. Only one study showed an improvement in nausea and vomiting, and in fatigue. Three indicated an improvement in white blood cells in the group receiving CMH. Two showed an increase in percentage changes in T-lymphocyte subsets CD4 and CD8. One study showed a statistically significant difference for CMH in percentage changes in T-lymphocyte subsets CD3, CD4 and CD8. Two herbal compounds may have improved quality of life. One study reported that CMH may have some effect on reducing toxicity in liver and kidney, but differences were not statistically significant. Authors' conclusions: This review provides limited evidence about the effectiveness and safety of Chinese medicinal herbs in alleviating chemotherapy induced short term side effects. Chinese medicinal herbs, when used together with chemotherapy, may offer some benefit to breast cancer patients in terms of bone marrow improvement and quality of life, but the evidence is too limited to make any confident conclusions. Well designed clinical trials are required before any conclusions can be drawn about the effectiveness and safety of CHM in the management of breast cancer patients."
4_h,health_belief,26920439,Does oral sex cause throat cancer?,oral sex causes throat cancer,1.0,"Objectives: The role of human papillomavirus (HPV) in some oral cancers has been reported in the news press, though little is known about the content of these articles. This study aimed to examine how frequently the link between HPV and oral cancer has been reported in the news press and to examine the content of these articles. Design: UK media articles were searched for articles relating to oral cancer and HPV in the database NexisUK. Of 854 articles identified by the initial search, 112 were eligible for inclusion (2002-2014) and content analysis was used to determine the main themes discussed. Results: Themes included actor Michael Douglas' claim that his throat cancer was caused by HPV, the riskiness of oral sex, health information (including HPV as a cause of oral cancer) and the need to vaccinate boys against HPV. Many articles also referred to the link between HPV and cervical cancer and the increasing incidence of HPV-related oral cancer. The largest peak in articles occurred when Michael Douglas discussed his cancer (June 2013). Facts about HPV and references to research were provided in some articles. Conclusions: The link between HPV and oral cancer and the transmission of HPV via oral sex was regularly discussed, yet coverage often lacked detailed health information. This could increase awareness of the link between oral sex and HPV risk, but may also lead to public concern about oral sex as a sexual behaviour."
4_h,health_belief,26107371,Does oral sex cause throat cancer?,oral sex causes throat cancer,1.0,"Objective: Association between oral sex and oral cancer is a highlighted topic all the time; however, many published epidemiological studies remain failed to obtain a consistent conclusion. We performed this meta-analysis to ascertain whether oral sex is a risk factor or a risk marker for oral cancer. Method: The PubMed database was searched up to 30 August 2013 (latest updated on 21 December 2014) for relevant observational studies that tested the association between oral sex and oral cancer risk. After data extraction from eligible studies, the meta-analysis was conducted using the Comprehensive Meta-Analysis software. Results: Finally we yielded six case-control studies and one cross-sectional study with 5553 individuals. The results based on random-effects model indicated that there was no significant association between oral sex and risk of oral cancer (OR 1.15, 95% CI 0.86 to 1.54; P = 0.33). Sensitivity analysis showed that the result was robust and subgroups analyses also revealed similar results. Publication bias was not detected. Conclusion: Current evidence suggests that oral sex is a risk marker rather than an independent risk factor for oral cancer. However, the practitioners should assure they are without sexually transmitted diseases and with good oral health, and at least cleaned carefully and thoroughly before oral sex."
4_h,health_belief,28778951,Does oral sex cause throat cancer?,oral sex causes throat cancer,1.0,"Head neck squamous cell carcinomas (HNSCCs) are a significant cause of morbidity and mortality all around the world. Just like tobacco and alcohol, Human papilloma virus (HPV) infection is now recognized to play a role in the pathogenesis of a subset of HNSCCs. Unprotected sexual behaviours with the HPV carrier plays an important role in transmission of this virus. The global incidence of head and neck cancers is declining, but the incidence of HPV related head and neck cancers is rapidly increasing over the last few decades. However, most institutions do not mandate documentation of sexual history or counselling of patients regarding sexual practices like they do for tobacco and alcohol addictions in HNSCC patients. The aim of this review of literature is to analyse if there is a strong evidence to correlate oral sex with HPV related HNSCC and counsel the patient's regarding sexual behaviours."
4_h,health_belief,27642003,Does oral sex cause throat cancer?,oral sex causes throat cancer,1.0,"Objectives: This systematic review identified and evaluated the evidence for the role of sexual behaviours in the development of oropharyngeal cancers (OPCs) and oral cavity cancers (OCCs). Methods: Following the PRISMA guidelines, we identified observational and interventional studies reporting associations between several different sexual behaviours and OPC or OCC. Study quality was assessed independently by two reviewers using a validated scoring system. Results: From 513 papers identified, 21, reporting on 20 studies, fulfilled the inclusion criteria. Two cohort studies were rated as moderate quality. The 18 case-control studies were rated as weak; nine comparing people with OPC or OCC to people without cancer, eight comparing HPV-positive to HPV-negative cancer patients and one comparing OPCs to other head and neck cancers. One study was a pooled analysis of seven of the included studies with some additional information. Twelve sexual behaviours were assessed and 69 associations reported. The studies differed in the comparisons made, the sexual behaviours assessed, and how these were reported and categorized, so no quantitative meta-analyses were appropriate. Most studies combined OPC and OCC. Several significantly increased risks were seen with a high number of lifetime sexual partners (nine studies) and with the practice of oral sex (five studies), although two studies found a significant negative association with OCC and ever performing oral sex. Two cohort studies of men and women in homosexual relationships found increases in oral cancer risk, and a cohort study of men married to women who had a history of cervical cancer also showed an increased risk of oral cancers. Results for other sexual behaviours were limited and inconsistent, and these included the following: younger age at first sexual intercourse, number of lifetime oral sex partners, the practice of oral-anal sex, the number of oral-anal sex partners, and ever performing anal sex. Only one study assessed casual sex, never or rare use of a condom and having a sexual partner with a history of genital warts, finding significant associations in the two former behaviours. Conclusion: The current evidence for sexual behaviours being risk factors for oral and oropharyngeal cancer is limited and inconsistent. Evidence suggests that the number of sexual partners and performing oral sex are associated with a greater risk. Furthermore men whose partners have had cervical cancer may have an increased risk. More studies looking at OPC specifically will be useful to determine whether these behaviours are subsite-selective."
