query_id,data_source,pubmed_id,description,query,label,abstract
3,2019,34937487,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Introduction: As an emerging neuromodulation therapy, transcutaneous auricular vagus nerve stimulation (taVNS) has been proven to be safe and effective for epilepsy, major depressive disorders, insomnia, glucose metabolic disorders, pain, stroke, post stroke rehabilitation, anxiety, fear, cognitive impairment, cardiovascular disorders, tinnitus, Prader-Willi Syndrome, and COVID-19. Areas covered: Although the history of taVNS is only two decades, the devices carrying taVNS technique have been constantly updated. Especially in recent years, the development of taVNS devices has presented a new trend. To conclude, the development of taVNS devices has entered a new era, thus the update speed and quality of taVNS devices will be considerably improved in the future. This article reviewed the history and classification of taVNS devices. Expert opinion: The correlation between the effectiveness and stimulation parameters from taVNS devices still remains unclear. There is a lack of standard or harmonization among different taVNS devices. Strategies, including further comparative research and establishment of standard, have been recommended in this article to promote the future development of taVNS devices."
3,2019,34500261,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"First clinical observations of the therapeutic effect of vagus nerve stimulation were of patients who were treated for refractory epilepsy with a fully implanted vagus nerve stimulator, who also reported an improvement of their migraine and cluster headache. With the development of non-invasive vagus nerve stimulation, first clinical studies concerning a possible therapeutic effect in migraine and cluster headache were performed. In a controlled study, transcutaneous cervical vagus nerve stimulation (tcVNS) showed a significant but limited effect in acute treatment of a migraine attack. There was no significant prophylactic effect in episodic migraine. Concerning cluster headache, there was a clear beneficial effect in the prophylaxis of chronic cluster headache and in the attack treatment in episodic cluster headache. There are fewer studies in the literature on the effect of transcutaneous auricular vagus nerve stimulation (taVNS), with a partial overlap with studies on electrical ear acupuncture. In a small controlled clinical trial, there was a significant effect of taVNS in the prevention of chronic migraine. In less defined clinical studies, there were some positive signs that the method may be beneficial in chronic back pain and in unspecific gastro-intestinal pain in adolescents. Based on the available evidence, it is probable that vagus nerve stimulation can have a clinically meaningful influence on pain syndromes, but there are still several questions (e.g. frequency of the stimulation; duration of the stimulation; differential effects of auricular vagus stimulation and cervical vagus stimulation) to answer before vagus stimulation can be used widely in the clinic."
3,2019,34311182,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Objective: To assess seizure frequency and quality of life (QOL) in a group of adults with temporal lobe epilepsy with hippocampal sclerosis (TLE-HS) before and after 10 weeks of systemic acupuncture sessions and compare the results with a group of patients with TLE-HS not undergoing acupuncture. Methods: The Quality of Life in Epilepsy Inventory (QOLIE-31) and the initial and final seizure frequency of 26 adult patients with TLE-HS who underwent acupuncture sessions for 10 consecutive weeks were assessed. The data were compared to those of 26 patients with TLE-HS not submitted to acupuncture, with p 0.05. Results: There was a clinically significant effect in reducing the mean number of seizures per month in the follow-up period of patients submitted or not to acupuncture (no intervention group and intervention group, effect size: -0.94 and -1.01, respectively). In the last four weeks of follow-up, there was a significant difference between the no intervention and intervention groups (0.5 [0-2] and 0 [0-4]; p = 0.018). When using minimally important change (MIC) threshold data for the QOLIE-31 between the final and initial scores, with the Cantril Ladder Scale as anchoring, it was observed that, in the intervention group, large clinically significant effects were seen for all dimensions, except for cognitive function, medication effect, and social function, which presented medium effects. In the follow-up, the variation of the QOLIE-31 scores was positive for both groups; however, it was higher in all dimensions in the intervention group, indicating a better QOL. Conclusion: There was a reduction in the mean number of seizures per month in all patients during the follow-up period. Acupuncture significantly reduced the number of seizures in the intervention group in the final phase of the study. QOL improvements occurred in all patients, however, more significantly in the intervention group."
3,2019,33893986,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Objective: To evaluate the safety of thread embedding acupuncture therapy (TEAT) and discuss the prevention and treatment of some adverse events (AEs). Methods: Review of databases, including China National Knowledge Infrastructure (CNKI), CBMdisc, Wanfang, VIP databases and English literature published in PubMed, MEDLINE, EMBASE and Web of Science, were searched from their inception to January 2020, randomized controlled trials (RCTs) and case reports in which AEs with TEAT were included. Cochrane Collaboration's tool and RevMan V.5.3.3 software were used to evaluate the quality of the studies. Results: A total of 61 studies (45 RCTs and 16 case reports) with 620 cases of AEs were included in this review. These studies were published in two countries: China and South Korea. Twenty eight kinds of AEs were summarized. The most common AEs were induration, bleeding and ecchymosis, redness and swelling, fever, and pain. They were accounted for 75.35% (425/564) in the review, and most of them were mild. The rarest AEs were epilepsy, irregular menstruation, skin ulcer, thread malabsorption, and fat liquefaction, with 1 case each. But not all of them had clear causal relationship with TEAT. Most of the AEs were local reactions [with incidence of 9.83% (480/4,882)] and systemic reactions accounted for only 1.27% (62/4,882). Although the included studies showed that AEs were very commonly encountered (11.09%), only 5 cases of severe AEs reported from 2013 to 2017 (0.1%) by using catgut thread, which are rarely seen nowdays with the wide use of new absorbable surgical suture. All of the severe AEs were recovered after symptomatic treatment with no sequelae. Conclusions: The evidence showed that TEAT is a relatively safe and convenient therapy especially since application of new absorbable surgical suture. Improving practitioner skills, regulating operations, and paying attention to the patients' conditions may reduce the incidence of AEs and improve safety of TEAT."
3,2019,33541336,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Background: The aim of this study was to assess the knowledge, attitude, and practice of complementary and alternative medicine (CAM) and its impact on antiepileptic drug (AED) adherence among patients with epilepsy. Methods: A cross-sectional study was carried out on 100 epilepsy patients, aged 18 years or older that did not have any physical or psychiatric illness. A patient-administered questionnaire was used to assess their knowledge, attitude towards, practice, and perceived effectiveness (KAPP) of CAM. Established adherence assessment tools were used to determine patient medication adherence. Results: The prevalence of CAM usage was found to be at 58%. CAM was used more frequently by males (n = 32, 60.4%) than by females (n = 26, 55.3%; p = 0.609). The most commonly used CAM included vitamins and minerals (36%), ginseng (16%), antioxidants (15%), and acupuncture (12%). A significant number of patients had low knowledge of (59%) and a positive attitude (54%) toward complementary and alternative medicine. Main reasons for using CAM were a lower price, better availability, and inadequate seizure control by AEDs. About 43% of the patients who used CAM informed their doctor. Prevalence of non-adherence to AED therapy was found to be 68%. A significant association was found between non-adherence and CAM usage (p 0.01). Conclusion: A high prevalence of CAM usage and non-adherence to AEDs among epilepsy patients was identified. CAM usage was associated with a non-adherence to AED therapy. This study highlights the need to explore CAM usage with patients before making clinical decisions to achieve the best outcomes from AED therapy."
3,2019,33530188,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Background: Infantile cerebral palsy refers to brain damage in infants and young children during their development, causing brain dysfunction, mainly manifested as dyskinesia, which may be complicated by mental retardation, epilepsy, and bone and joint developmental disorders. Clinical practice shows that acupuncture can effectively treat children with cerebral palsy, but it needs to be proven. This research will systematically evaluate the clinical effectiveness and safety of acupuncture and moxibustion in the treatment of children with cerebral palsy, and provide evidence-based evidence for it. Method: Search the following databases, including CNKI, WANFANG, China Biomedical Database, VIP, PubMed, Embase, the Cochrane Library, Web of Science. The retrieval time is from the establishment of the databases to October 2020, collecting all clinical randomized controlled studies of acupuncture and moxibustion treatment of children with cerebral palsy. Two investigators independently extract and evaluate the data of the included studies, and use RevMan V.5.3 software to conduct meta-analysis of the included literature. Result: This study evaluates the effectiveness and safety of acupuncture and moxibustion in the treatment of children with cerebral palsy through indicators such as Gross Motor Function Measure Scale, the Modified Ashworth Scale, and so on. Conclusion: This study will provide reliable evidence-based evidence for the clinical application of acupuncture and moxibustion in the treatment of children with cerebral palsy. Ethics and dissemination: Private information from individuals will not be published. This systematic review also does not involve endangering participant rights. Ethical approval was not required. The results may be published in a peer-reviewed journal or disseminated at relevant conferences. Osf registration number: DOI 10.17605/OSF.IO/7GUF5."
3,2019,33380304,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Background: There is a complex and interactive relationship between sleep and epilepsy. Sleep disorders are common in patients with epilepsy, and methods for managing sleep disorders in patients with epilepsy are limited. Objective: This review addresses the relationship among sleep, sleep disorders, and epilepsy, focusing on the management of sleep disorders in epilepsy, including some complementary and alternative therapies. Methods: The terms related to ""sleep"" and ""epilepsy"" were searched in ""Pubmed"" and ""Cochrane Library"". Results: Sleep stages differently affect both seizures and interictal epileptiform discharges. Seizures disrupt sleep architecture greatly, especially when occurring during sleep in the night. Insomnia and obstructive sleep apnea (OSA) are the most frequent types of comorbid sleep disorders in patients with epilepsy. Pharmacological agents with both anti-convulsant and sedative effects are the priorities for comorbid sleep disorders in epilepsy. Continuous positive airway pressure (CPAP) therapy is the most effective non-pharmacological method to improve OSA and reduce seizures. Complementary and alternative therapies such as Chinese traditional medicine, cognitive behavioral therapy, meditation, yoga, neurofeedback, and acupuncture may have benefits in reducing seizures and improving sleep quality simultaneously by alleviating stress and seizure triggers; however, evidence- based therapies are still deficient. Conclusion: Management of sleep disorders in patients with epilepsy is challenging. Large-scale randomized controlled clinical trials are in demand to guide the treatments in the future."
3,2019,32759074,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Objective: The aim of this pilot study was to examine the safety and tolerability of an eight-week treatment of twice weekly auricular acupuncture as a therapeutic intervention for the treatment of psychogenic nonepileptic seizures (PNES). The secondary aim was to determine if auricular acupuncture was effective at reducing PNES event frequency. Psychogenic nonepileptic seizures are as common as multiple sclerosis and are highly resistant to intervention. Unfortunately, there is no standard of care therapy, although mental health treatment referrals are commonly made. Acupuncture is felt to be a safe and cost-effective treatment for many diseases and symptoms including mental health disorders such as posttraumatic stress disorder (PTSD), anxiety, and conversion disorders. We propose to examine auricular acupuncture as a treatment for PNES. Methods: A single-center, 16-week trial of auricular acupuncture was designed: a four-week baseline period, followed by an eight-week active treatment period during which subjects received twice weekly auricular acupuncture, then followed by a four-week washout period. Tolerability was defined as completion of 12 of 16 treatments. Successful compliance with seizure diary was defined as &gt;80%, or 100 of 120 days completed. Safety profile was established and seizure count per week was also calculated. Results: A total of 29 subjects enrolled from a consecutive sample of 73 PNES diagnoses discharging from our epilepsy unit. Twenty-two subjects entered the study with 91% completing more than 12 of 16 treatments, 91% meeting the endpoint of completing &gt;80% of diary entries. Adverse events were mild, and only two subjects were withdrawn due to increased PNES frequency. Although short-term in design, using one-way repeated measures analysis of variance (ANOVA), we observed a statistically significant reduction in seizure count from baseline at treatment month one, treatment month two, and at the washout period (p = 0.0083). Eleven of 12 subjects (52.3%) who received at least one treatment recorded a 50% frequency reduction. Three of 21 subjects (14%) were PNES-free at the end of the study. Significance: Auricular acupuncture is well-tolerated in a population with PNES and exhibits similar event frequency reductions as cognitive behavioral therapy (CBT). We believe that this is the first literature report examining auricular acupuncture for the treatment of PNES."
3,2019,32664125,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Background: This study aims to appraise the effectiveness and safety of acupuncture for drug resistant epilepsy (DRE). Methods: We will search all potential randomized controlled trials (RCTs) of acupuncture for patients with DRE from their origin to March 1, 2020: MEDLINE, EMBASE, Cochrane Library, CINAHL, Scopus, WANGFANG, and Chinese Biomedical Literature Database. We will not apply any restrictions to the language and publication date. All RCTs investigating the effectiveness and safety of acupuncture for patients with DRE will be included. Study quality will be appraised by Cochrane risk of bias, and statistical analysis will be scrutinized by RevMan 5.3 software. Whenever possible, a narrative summary to describe study quality and content of the evidence will be performed. Results: This study will provide summarize high quality evidence and will utilize a variety of outcome measurements to verify effectiveness and safety of acupuncture for DRE. Conclusion: The results of this study will seek to explore the effectiveness and safety of acupuncture for DRE. Systematic review registration: PROSPERO CRD42020170517."
3,2019,32630156,Can acupuncture be effective for people with epilepsy?,acupuncture epilepsy,0.0,"Acupuncture is clinically used to treat various diseases and exerts positive local and systemic effects in several nervous system diseases. Advanced molecular and clinical studies have continually attempted to decipher the mechanisms underlying these effects of acupuncture. While a growing understanding of the pathophysiology underlying several nervous system diseases shows it to be related to inflammation and impair cell regeneration after ischemic events, the relationship between the therapeutic mechanism of acupuncture and the p38 MAPK signal pathway has yet to be elucidated. This review discusses the latest advancements in the identification of the effect of acupuncture on the p38 signaling pathway in several nervous system diseases. We electronically searched databases including PubMed, Embase, and the Cochrane Library from their inception to April 2020, using the following keywords alone or in various combinations: ""acupuncture"", ""p38 MAPK pathway"", ""signaling"", ""stress response"", ""inflammation"", ""immune"", ""pain"", ""analgesic"", ""cerebral ischemic injury"", ""epilepsy"", ""Alzheimer's disease"", ""Parkinson's disease"", ""dementia"", ""degenerative"", and ""homeostasis"". Manual acupuncture and electroacupuncture confer positive therapeutic effects by regulating proinflammatory cytokines, ion channels, scaffold proteins, and transcription factors including TRPV1/4, Na v , BDNF, and NADMR1; consequently, p38 regulates various phenomena including cell communication, remodeling, regeneration, and gene expression. In this review article, we found the most common acupoints for the relief of nervous system disorders including GV20, GV14, ST36, ST37, and LI4. Acupuncture exhibits dual regulatory functions of activating or inhibiting different p38 MAPK pathways, contributing to an overall improvement of clinical symptoms and function in several nervous system diseases."
5,2019,36153087,Can acupuncture prevent migraines?,acupuncture migraine,1.0,"Chronic pain syndromes include chronic low back pain, tension type and migraine headaches, fibromyalgia, and osteoarthritis. Adjunctive therapies may provide real benefit by themselves, as well as when combined with one another and more traditional treatments such as medication and physical therapy. High-quality evidence, including systematic reviews, and/or clinical practice guidelines support the use of acupuncture, acupressure, massage, and/or mindfulness-based stress reduction (MBSR) in patients with one or more of these chronic pain syndromes."
5,2019,35938341,Can acupuncture prevent migraines?,acupuncture migraine,1.0,"Through collecting the prescriptions for headache treated with acupuncture in Huangdi Neijing ( Yellow Emperor's Inner Classic ) till the Qing Dynasty, the literature traceability research is undertaken to determine the extant literature documents with the earliest recorded acupuncture prescriptions and identify the repeated ones in later generations; and then, the acupoint use frequency in the earliest recorded literature of acupuncture prescriptions in the extant documents and acupuncture treatment verses is analyzed separately. It is found that the most of acupoints of high use frequency are overlapped between such two kinds of literature. By integrating and classifying the same or similar contents of acupuncture prescription articles between headache and migraine, the common characteristics and acupoint selections are extracted, the regularity of acupoint selection is explored in view of etiology, complication and affected location, and the attributed fourteen meridians are analyzed statistically in terms of the acupoints in the earliest recorded prescriptions. Finally, the experience of ancient medical masters in acupuncture treatment for headache is obtained."
5,2019,35854329,Can acupuncture prevent migraines?,acupuncture migraine,1.0,"Background: Migraine is a highly prevalent neurological disorder. It is the third most prevalent disorder and the seventh highest cause of disability worldwide. Acupuncture may be a viable prophylactic treatment option for frequent or uncontrolled migraine. Clinical studies comparing acupuncture and placebo acupuncture have not reached a consistent conclusion in confirming whether acupuncture is effective in migraine prophylaxis. The effect of acupuncture mainly depends on acupoints and needles operation. We found that the design of the placebo acupuncture in previous studies included shallow needling at sham acupoints, non-penetrating needling at sham acupoints, and needling at inactive acupuncture points to achieve the inert effect of control group, but the non-penetrating needling at true acupoints was ignored. This randomized controlled trial aims to use true acupoints for non-penetrating acupuncture as control to evaluate the efficacy of manual acupuncture for the prophylaxis of migraine without aura (MWoA). Methods/design: This is a single-blinded, randomized, controlled, prospective, multi-center trial with two parallel treatment groups. A total of 198 eligible patients with MWoA will be randomly divided into two groups (1:1 allocation ratio). The intervention group will receive manual acupuncture and the control group will receive placebo acupuncture (non-penetrating). Patients will receive three acupuncture treatment sessions per week for 4 consecutive weeks. All patients will then receive a 12-week follow-up. Discussion: In this study, we are evaluating the efficacy and safety of manual acupuncture in the prophylaxis of MWoA. The placebo control is using non-penetrating needling verum acupoints. It is essential to determine an appropriate control method to ensure the methodological quality of a randomized controlled trial. Trial registration: The trial has been registered in the Chinese Clinical Trial Registry (approval no. ChiCTR2000032308 ) in April 2020."
5,2019,35793893,Can acupuncture prevent migraines?,acupuncture migraine,1.0,"Professor WU Zhong - chao 's clinical experience of ""dredging stagnation and collaterals"" acupuncture for migraine is summarized. Professor WU proposes that occiput-nape dysfunction, meridians-tendons dysfunction and stagnation of collaterals due to obstruction of excess-evil could lead to migraine. As such, migraine is treated by comprehensive treatment of adjusting occiput-nape functional zone, relaxing meridians-tendons and blood-letting combined with fire acupuncture."
